id,marital-status,education-num,label
18946,6.0,1.3589437747189606,0.0
25257,2.0,0.5917243318617736,1.0
16341,4.0,-0.5591048324240065,0.0
13848,0.0,-0.5591048324240065,0.0
16197,4.0,-0.5591048324240065,0.0
14556,2.0,-0.5591048324240065,0.0
6293,2.0,0.9753340532903672,1.0
23407,4.0,0.5917243318617736,0.0
14644,4.0,-0.5591048324240065,0.0
12709,4.0,-0.17549511099541318,0.0
18382,2.0,-0.5591048324240065,1.0
11562,2.0,-0.5591048324240065,0.0
18387,4.0,-0.5591048324240065,0.0
1187,0.0,0.9753340532903672,0.0
23085,2.0,-0.5591048324240065,1.0
13396,2.0,1.3589437747189606,1.0
6964,2.0,-0.5591048324240065,0.0
19236,4.0,-0.5591048324240065,0.0
26340,4.0,-0.9427145538526001,0.0
18967,0.0,-0.5591048324240065,0.0
26950,4.0,-0.17549511099541318,0.0
18898,2.0,-0.17549511099541318,1.0
14614,4.0,-0.17549511099541318,0.0
7268,0.0,1.742553496147554,1.0
16135,2.0,-0.17549511099541318,1.0
25705,0.0,-2.860763160995567,0.0
13000,2.0,1.742553496147554,1.0
19752,2.0,-0.5591048324240065,0.0
17594,2.0,1.3589437747189606,1.0
16916,1.0,-0.5591048324240065,1.0
22277,4.0,1.3589437747189606,0.0
27831,4.0,-0.17549511099541318,0.0
11227,4.0,-0.17549511099541318,0.0
13730,2.0,-1.7099339967097869,0.0
26664,4.0,-0.17549511099541318,0.0
24144,4.0,0.9753340532903672,1.0
12918,2.0,-0.5591048324240065,1.0
11378,2.0,0.5917243318617736,0.0
13783,4.0,-0.5591048324240065,0.0
11615,2.0,0.9753340532903672,1.0
1039,2.0,0.9753340532903672,1.0
2133,4.0,-1.7099339967097869,0.0
12794,2.0,1.3589437747189606,0.0
13905,2.0,-2.477153439566974,0.0
23861,2.0,2.1261632175761473,1.0
3334,2.0,1.742553496147554,1.0
20683,0.0,-1.7099339967097869,0.0
17204,2.0,-0.5591048324240065,0.0
20935,4.0,-0.17549511099541318,0.0
19463,4.0,0.9753340532903672,0.0
23272,2.0,-0.17549511099541318,1.0
826,2.0,0.9753340532903672,1.0
3008,4.0,0.5917243318617736,0.0
18672,2.0,1.3589437747189606,0.0
3717,2.0,6.814277523201067e-16,0.0
25899,4.0,0.9753340532903672,1.0
1144,2.0,0.9753340532903672,1.0
9753,2.0,-0.5591048324240065,0.0
20580,4.0,0.9753340532903672,1.0
7558,0.0,-0.5591048324240065,0.0
4630,4.0,0.9753340532903672,0.0
26244,4.0,1.3589437747189606,0.0
1158,4.0,-0.5591048324240065,0.0
23617,2.0,0.20811461043318025,1.0
17993,3.0,-0.5591048324240065,0.0
23271,2.0,1.3589437747189606,1.0
16286,4.0,-0.17549511099541318,0.0
22640,4.0,-0.17549511099541318,0.0
24398,2.0,-1.7099339967097869,0.0
1302,2.0,-0.5591048324240065,1.0
4915,2.0,-0.5591048324240065,1.0
9266,4.0,-0.17549511099541318,0.0
27829,2.0,2.1261632175761473,1.0
22781,6.0,2.1261632175761473,1.0
264,2.0,-0.5591048324240065,1.0
1912,4.0,-0.5591048324240065,0.0
18334,4.0,0.9753340532903672,0.0
3882,2.0,-0.5591048324240065,0.0
27116,2.0,0.9753340532903672,1.0
11206,4.0,0.9753340532903672,0.0
17686,4.0,0.9753340532903672,0.0
4949,0.0,-0.5591048324240065,0.0
20820,0.0,0.5917243318617736,0.0
3872,4.0,-0.5591048324240065,0.0
19598,2.0,0.9753340532903672,1.0
3106,4.0,-0.17549511099541318,0.0
4807,2.0,-2.860763160995567,1.0
7191,4.0,-0.5591048324240065,1.0
13625,2.0,0.9753340532903672,1.0
13559,4.0,0.9753340532903672,1.0
13432,2.0,0.20811461043318025,1.0
2946,2.0,0.9753340532903672,1.0
24795,4.0,1.742553496147554,0.0
7747,2.0,0.20811461043318025,1.0
14474,2.0,0.5917243318617736,1.0
22332,3.0,-0.5591048324240065,0.0
19340,0.0,-0.5591048324240065,0.0
16240,2.0,-0.5591048324240065,1.0
22657,2.0,-0.5591048324240065,1.0
16249,4.0,-0.5591048324240065,0.0
18779,4.0,0.5917243318617736,0.0
4824,0.0,0.5917243318617736,0.0
14447,2.0,-0.5591048324240065,0.0
22234,4.0,-0.5591048324240065,0.0
5318,2.0,-0.17549511099541318,1.0
24794,4.0,-1.7099339967097869,0.0
10029,2.0,-0.17549511099541318,1.0
8085,2.0,-0.5591048324240065,0.0
23988,4.0,-0.17549511099541318,0.0
9350,2.0,1.3589437747189606,1.0
4205,2.0,2.1261632175761473,1.0
12788,2.0,-0.5591048324240065,0.0
27357,2.0,-0.17549511099541318,0.0
9796,4.0,0.9753340532903672,1.0
12414,2.0,0.20811461043318025,1.0
2893,5.0,-0.5591048324240065,0.0
13542,2.0,0.9753340532903672,1.0
12481,4.0,0.9753340532903672,0.0
14335,2.0,-0.17549511099541318,0.0
9849,0.0,-0.5591048324240065,0.0
8452,4.0,0.9753340532903672,0.0
18791,6.0,1.3589437747189606,0.0
218,2.0,-0.5591048324240065,1.0
16591,6.0,-0.5591048324240065,0.0
10620,2.0,0.9753340532903672,1.0
23934,2.0,-0.17549511099541318,1.0
3728,0.0,1.742553496147554,1.0
9161,2.0,-0.17549511099541318,1.0
2966,2.0,-0.17549511099541318,0.0
11032,2.0,-0.5591048324240065,0.0
4472,4.0,-0.5591048324240065,0.0
26841,6.0,0.9753340532903672,0.0
13114,2.0,0.9753340532903672,1.0
2876,2.0,-2.477153439566974,0.0
12633,2.0,-0.5591048324240065,0.0
16620,3.0,-0.5591048324240065,1.0
26705,4.0,-0.5591048324240065,0.0
11352,2.0,0.9753340532903672,1.0
27004,2.0,-0.5591048324240065,1.0
10444,2.0,0.5917243318617736,1.0
13154,4.0,0.9753340532903672,0.0
14902,2.0,-0.5591048324240065,1.0
18469,2.0,-0.17549511099541318,1.0
26442,4.0,-0.17549511099541318,0.0
3208,2.0,-1.7099339967097869,0.0
11438,2.0,-0.17549511099541318,1.0
25176,2.0,-0.5591048324240065,1.0
22028,2.0,-0.5591048324240065,0.0
11389,4.0,-0.17549511099541318,0.0
20002,2.0,1.742553496147554,1.0
11124,2.0,-0.9427145538526001,0.0
15237,2.0,-0.5591048324240065,0.0
18046,2.0,1.742553496147554,1.0
20163,2.0,0.9753340532903672,1.0
21051,2.0,0.9753340532903672,0.0
7303,4.0,-1.7099339967097869,0.0
8483,0.0,-0.17549511099541318,0.0
3115,4.0,-0.5591048324240065,0.0
23022,4.0,-1.7099339967097869,0.0
9620,2.0,-0.9427145538526001,0.0
26377,2.0,1.3589437747189606,1.0
4879,2.0,-0.17549511099541318,1.0
18025,0.0,-0.5591048324240065,0.0
21579,4.0,-0.17549511099541318,0.0
11604,2.0,-0.17549511099541318,1.0
9183,4.0,-0.5591048324240065,0.0
12776,4.0,-0.5591048324240065,0.0
3941,0.0,-0.17549511099541318,0.0
19283,2.0,0.9753340532903672,1.0
7286,2.0,0.9753340532903672,0.0
8064,2.0,-0.5591048324240065,0.0
6279,2.0,-0.5591048324240065,0.0
1604,2.0,-0.17549511099541318,0.0
3693,2.0,0.9753340532903672,1.0
4742,4.0,-0.17549511099541318,0.0
4902,2.0,0.9753340532903672,1.0
14947,0.0,-0.5591048324240065,0.0
11014,2.0,0.9753340532903672,1.0
26462,2.0,0.20811461043318025,0.0
16068,2.0,0.9753340532903672,1.0
13185,2.0,-0.17549511099541318,0.0
12034,4.0,-0.17549511099541318,0.0
11623,4.0,0.9753340532903672,0.0
13124,0.0,-0.17549511099541318,0.0
962,4.0,0.9753340532903672,1.0
27098,2.0,-0.17549511099541318,0.0
11160,2.0,0.9753340532903672,1.0
8478,2.0,-0.5591048324240065,1.0
18081,2.0,-0.17549511099541318,1.0
17687,5.0,-0.5591048324240065,1.0
14767,2.0,0.9753340532903672,1.0
17867,2.0,0.5917243318617736,1.0
327,2.0,-0.5591048324240065,1.0
9558,2.0,0.9753340532903672,1.0
6808,2.0,-0.5591048324240065,1.0
14687,2.0,-0.5591048324240065,0.0
16876,2.0,-0.17549511099541318,0.0
17198,0.0,-0.5591048324240065,0.0
27502,2.0,0.9753340532903672,1.0
8958,2.0,-0.5591048324240065,0.0
21687,2.0,1.3589437747189606,1.0
18671,4.0,-2.477153439566974,0.0
15816,2.0,1.3589437747189606,1.0
20816,2.0,-0.5591048324240065,1.0
8005,4.0,-1.3263242752811935,0.0
1994,4.0,-0.17549511099541318,0.0
14771,3.0,-0.5591048324240065,0.0
26827,4.0,-0.9427145538526001,0.0
8082,0.0,1.3589437747189606,0.0
25080,0.0,0.9753340532903672,0.0
2349,2.0,0.9753340532903672,0.0
14800,2.0,-0.9427145538526001,1.0
26186,2.0,0.20811461043318025,1.0
10981,5.0,-0.5591048324240065,0.0
5575,4.0,0.9753340532903672,0.0
14219,2.0,0.20811461043318025,0.0
7976,2.0,-0.5591048324240065,0.0
25084,2.0,0.9753340532903672,1.0
618,2.0,-0.5591048324240065,1.0
22999,0.0,0.9753340532903672,0.0
19297,4.0,-0.17549511099541318,0.0
9329,0.0,0.9753340532903672,1.0
15532,0.0,-0.5591048324240065,0.0
2457,2.0,-0.5591048324240065,1.0
27295,4.0,-0.17549511099541318,0.0
8251,2.0,-0.17549511099541318,1.0
24464,2.0,-0.17549511099541318,0.0
23389,2.0,0.9753340532903672,1.0
16719,2.0,-0.5591048324240065,1.0
11985,2.0,0.9753340532903672,1.0
10062,2.0,0.20811461043318025,1.0
15940,2.0,2.1261632175761473,1.0
9378,4.0,-0.17549511099541318,1.0
6285,2.0,-0.17549511099541318,1.0
3582,4.0,-2.477153439566974,0.0
12311,2.0,-0.5591048324240065,0.0
27475,2.0,-2.477153439566974,1.0
21014,6.0,-0.5591048324240065,0.0
3295,2.0,0.20811461043318025,1.0
20533,2.0,-0.5591048324240065,1.0
4401,2.0,-0.17549511099541318,0.0
2310,0.0,0.9753340532903672,1.0
15035,2.0,-0.5591048324240065,0.0
2403,2.0,-0.17549511099541318,1.0
17259,2.0,-0.5591048324240065,1.0
8124,4.0,-0.5591048324240065,0.0
17656,2.0,0.20811461043318025,0.0
9384,2.0,2.1261632175761473,1.0
878,4.0,-0.17549511099541318,0.0
13165,4.0,-0.5591048324240065,0.0
23194,2.0,-0.5591048324240065,1.0
26271,2.0,0.9753340532903672,1.0
2109,0.0,-0.5591048324240065,0.0
20598,4.0,-0.17549511099541318,0.0
15296,4.0,-0.17549511099541318,0.0
10084,2.0,-1.7099339967097869,1.0
19014,4.0,-0.5591048324240065,0.0
16543,6.0,-2.0935437181383802,0.0
410,2.0,1.742553496147554,1.0
9962,4.0,0.9753340532903672,0.0
3899,2.0,-2.477153439566974,1.0
6549,4.0,-0.5591048324240065,0.0
3242,4.0,-0.17549511099541318,0.0
17969,4.0,1.3589437747189606,0.0
12965,2.0,-0.17549511099541318,1.0
27341,2.0,-0.5591048324240065,1.0
2189,2.0,0.9753340532903672,1.0
25578,2.0,-0.17549511099541318,1.0
19518,2.0,-0.5591048324240065,0.0
23864,6.0,1.3589437747189606,1.0
21609,0.0,-0.5591048324240065,0.0
26789,0.0,-0.5591048324240065,0.0
16245,2.0,1.742553496147554,1.0
9298,4.0,-0.5591048324240065,0.0
14608,0.0,-2.477153439566974,0.0
26982,4.0,-0.17549511099541318,0.0
8688,2.0,-1.3263242752811935,0.0
11235,4.0,-0.17549511099541318,0.0
10957,4.0,-0.5591048324240065,0.0
22521,4.0,-0.17549511099541318,0.0
23991,2.0,-2.477153439566974,1.0
11165,2.0,0.9753340532903672,1.0
4585,2.0,0.9753340532903672,1.0
13354,2.0,0.9753340532903672,1.0
9051,2.0,-0.17549511099541318,1.0
22172,0.0,0.9753340532903672,0.0
20280,4.0,0.9753340532903672,0.0
15797,0.0,1.3589437747189606,0.0
12343,2.0,-0.5591048324240065,0.0
3305,4.0,1.3589437747189606,0.0
10235,2.0,-0.5591048324240065,1.0
4417,2.0,1.3589437747189606,1.0
542,2.0,0.9753340532903672,1.0
22237,0.0,0.20811461043318025,0.0
14812,2.0,-0.17549511099541318,0.0
20178,4.0,-0.5591048324240065,0.0
7917,2.0,1.3589437747189606,1.0
12261,2.0,0.5917243318617736,1.0
9922,2.0,-0.5591048324240065,1.0
15483,4.0,-0.17549511099541318,0.0
14540,2.0,0.9753340532903672,1.0
14518,4.0,-2.0935437181383802,0.0
1654,4.0,-0.5591048324240065,0.0
2028,2.0,0.9753340532903672,1.0
26140,4.0,-1.3263242752811935,0.0
11729,2.0,1.3589437747189606,1.0
26795,6.0,-3.2443728824241607,0.0
7639,2.0,-0.17549511099541318,1.0
25292,2.0,0.9753340532903672,1.0
19224,2.0,0.20811461043318025,0.0
14442,2.0,-0.17549511099541318,0.0
11911,2.0,-1.7099339967097869,0.0
18505,2.0,0.9753340532903672,1.0
19294,4.0,-0.17549511099541318,0.0
15962,2.0,-0.17549511099541318,1.0
9948,2.0,0.20811461043318025,1.0
2319,2.0,-0.5591048324240065,1.0
14378,4.0,-0.17549511099541318,0.0
19040,0.0,-0.17549511099541318,0.0
13166,2.0,0.9753340532903672,1.0
10688,0.0,-0.5591048324240065,0.0
3062,2.0,0.20811461043318025,1.0
26934,4.0,0.9753340532903672,0.0
23732,0.0,-1.7099339967097869,0.0
1006,2.0,0.9753340532903672,0.0
20528,4.0,-0.17549511099541318,0.0
12389,4.0,-2.860763160995567,0.0
13984,2.0,-2.477153439566974,0.0
8492,2.0,0.9753340532903672,1.0
17564,0.0,-0.5591048324240065,0.0
25962,2.0,0.9753340532903672,1.0
14815,2.0,0.20811461043318025,1.0
10670,2.0,1.3589437747189606,1.0
7858,0.0,-0.5591048324240065,0.0
9515,2.0,0.9753340532903672,1.0
2247,2.0,0.20811461043318025,1.0
17113,2.0,-0.17549511099541318,1.0
9084,4.0,-0.17549511099541318,0.0
6357,2.0,-0.17549511099541318,0.0
7978,4.0,0.9753340532903672,0.0
20117,2.0,-1.3263242752811935,0.0
13150,4.0,-1.3263242752811935,0.0
21048,0.0,-0.5591048324240065,1.0
9153,2.0,0.9753340532903672,1.0
11912,4.0,0.9753340532903672,1.0
24721,0.0,-1.7099339967097869,0.0
15731,4.0,1.3589437747189606,1.0
24404,4.0,-0.5591048324240065,0.0
6491,2.0,0.9753340532903672,1.0
4714,2.0,-0.5591048324240065,1.0
3437,4.0,-0.9427145538526001,0.0
17534,0.0,-0.5591048324240065,0.0
5654,0.0,-0.5591048324240065,0.0
20055,4.0,0.9753340532903672,0.0
10087,0.0,-0.5591048324240065,0.0
4223,2.0,2.1261632175761473,1.0
1355,2.0,-2.0935437181383802,0.0
22294,4.0,-0.17549511099541318,0.0
16418,2.0,1.3589437747189606,1.0
22941,4.0,-0.17549511099541318,0.0
1879,2.0,0.20811461043318025,0.0
23300,2.0,-0.17549511099541318,1.0
10206,2.0,0.9753340532903672,1.0
21104,2.0,1.3589437747189606,1.0
18015,4.0,-0.17549511099541318,0.0
17170,0.0,0.9753340532903672,0.0
9383,2.0,0.9753340532903672,1.0
15363,5.0,-0.5591048324240065,0.0
18389,2.0,-1.7099339967097869,0.0
7482,2.0,-0.17549511099541318,1.0
25645,2.0,1.3589437747189606,1.0
25944,2.0,-0.5591048324240065,0.0
27828,4.0,-0.17549511099541318,0.0
8902,2.0,-0.17549511099541318,0.0
6460,2.0,1.3589437747189606,0.0
24422,4.0,1.742553496147554,1.0
27176,4.0,-0.17549511099541318,0.0
18600,2.0,-0.5591048324240065,0.0
3102,2.0,0.9753340532903672,0.0
59,2.0,-0.5591048324240065,0.0
6306,0.0,-0.5591048324240065,0.0
22892,4.0,1.3589437747189606,1.0
23368,2.0,0.20811461043318025,1.0
23044,2.0,-0.5591048324240065,0.0
24315,4.0,-0.5591048324240065,0.0
7889,2.0,-0.5591048324240065,1.0
15413,3.0,-2.477153439566974,0.0
1163,4.0,1.3589437747189606,1.0
8144,2.0,-0.17549511099541318,1.0
2458,2.0,0.9753340532903672,1.0
26703,2.0,0.20811461043318025,1.0
16248,2.0,0.20811461043318025,0.0
12756,0.0,-0.5591048324240065,0.0
13094,2.0,-0.5591048324240065,0.0
18170,2.0,0.5917243318617736,1.0
5217,2.0,-0.17549511099541318,0.0
25740,2.0,-0.17549511099541318,1.0
18891,4.0,0.9753340532903672,0.0
27437,2.0,-0.17549511099541318,1.0
12527,6.0,-0.5591048324240065,0.0
19538,0.0,-1.3263242752811935,0.0
23112,0.0,0.9753340532903672,0.0
9774,2.0,-0.5591048324240065,1.0
26723,2.0,-0.17549511099541318,0.0
18465,0.0,-0.5591048324240065,0.0
24760,6.0,-0.5591048324240065,0.0
11038,2.0,1.3589437747189606,1.0
8178,2.0,-0.17549511099541318,1.0
23766,4.0,0.5917243318617736,0.0
11782,4.0,-0.17549511099541318,1.0
27276,4.0,-0.5591048324240065,0.0
14960,4.0,-0.5591048324240065,0.0
3472,4.0,-0.17549511099541318,0.0
21679,2.0,0.9753340532903672,1.0
4680,0.0,-1.7099339967097869,0.0
7731,2.0,-0.9427145538526001,1.0
20263,2.0,1.3589437747189606,1.0
27265,4.0,-0.17549511099541318,0.0
18704,2.0,-0.5591048324240065,0.0
2146,4.0,-0.5591048324240065,0.0
9202,4.0,-0.17549511099541318,0.0
21216,4.0,-0.17549511099541318,0.0
22273,2.0,1.3589437747189606,1.0
25677,4.0,0.9753340532903672,0.0
20778,2.0,0.5917243318617736,0.0
21998,2.0,0.9753340532903672,1.0
26355,4.0,-3.2443728824241607,0.0
20015,4.0,-0.5591048324240065,0.0
10061,2.0,-0.17549511099541318,1.0
17843,2.0,-0.5591048324240065,0.0
610,2.0,-0.5591048324240065,1.0
12293,4.0,0.9753340532903672,0.0
